,knot_names,kfh_total_ranks,volumes,determinants,jones_poly_degrees,writh,signature,13-crossing knots,kfh
883,13ah_0884,239,17.3829967098512,239,16,1,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 2, (-3, -4): 11, (-2, -3): 29, (-1, -2): 49, (0, -1): 57, (1, 0): 49, (2, 1): 29, (3, 2): 11, (4, 3): 2}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 239}"
884,13ah_0885,221,17.3847461284575,221,16,3,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 3, (-3, -3): 13, (-2, -2): 29, (-1, -1): 42, (0, 0): 47, (1, 1): 42, (2, 2): 29, (3, 3): 13, (4, 4): 3}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 221}"
885,13ah_0886,233,17.3876982138320,233,22,5,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 12, (-2, -4): 31, (-1, -3): 46, (0, -2): 51, (1, -1): 46, (2, 0): 31, (3, 1): 12, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 233}"
886,13ah_0887,217,17.3916194469836,217,20,3,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 11, (-2, -4): 28, (-1, -3): 43, (0, -2): 49, (1, -1): 43, (2, 0): 28, (3, 1): 11, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 217}"
887,13ah_0888,217,17.3943807379919,217,26,9,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 6, (-2, -4): 27, (-1, -3): 48, (0, -2): 55, (1, -1): 48, (2, 0): 27, (3, 1): 6}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 217}"
888,13ah_0889,205,17.3946240827621,205,26,9,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 5, (-2, -4): 23, (-1, -3): 46, (0, -2): 57, (1, -1): 46, (2, 0): 23, (3, 1): 5}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 205}"
889,13ah_0890,197,17.3972399195847,197,22,5,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-5, -7): 1, (-4, -6): 5, (-3, -5): 13, (-2, -4): 25, (-1, -3): 35, (0, -2): 39, (1, -1): 35, (2, 0): 25, (3, 1): 13, (4, 2): 5, (5, 3): 1}, 'seifert_genus': 5, 'tau': 2, 'total_rank': 197}"
890,13ah_0891,215,17.4016659619007,215,28,9,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 2, (-3, -6): 12, (-2, -5): 27, (-1, -4): 42, (0, -3): 49, (1, -2): 42, (2, -1): 27, (3, 0): 12, (4, 1): 2}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 215}"
891,13ah_0892,197,17.4043676427806,197,20,3,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 11, (-2, -4): 26, (-1, -3): 38, (0, -2): 43, (1, -1): 38, (2, 0): 26, (3, 1): 11, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 197}"
892,13ah_0893,235,17.4095742155068,235,20,5,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 3, (-3, -4): 13, (-2, -3): 29, (-1, -2): 46, (0, -1): 53, (1, 0): 46, (2, 1): 29, (3, 2): 13, (4, 3): 3}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 235}"
893,13ah_0894,203,17.4112809882173,203,16,1,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-5, -6): 1, (-4, -5): 5, (-3, -4): 13, (-2, -3): 25, (-1, -2): 37, (0, -1): 41, (1, 0): 37, (2, 1): 25, (3, 2): 13, (4, 3): 5, (5, 4): 1}, 'seifert_genus': 5, 'tau': 1, 'total_rank': 203}"
894,13ah_0895,177,17.4165700489388,177,20,3,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 11, (-2, -4): 25, (-1, -3): 33, (0, -2): 35, (1, -1): 33, (2, 0): 25, (3, 1): 11, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 177}"
895,13ah_0896,209,17.4174213224950,209,16,3,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 2, (-3, -3): 10, (-2, -2): 26, (-1, -1): 42, (0, 0): 49, (1, 1): 42, (2, 2): 26, (3, 3): 10, (4, 4): 2}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 209}"
896,13ah_0897,231,17.4229222055146,231,22,7,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 4, (-2, -3): 22, (-1, -2): 54, (0, -1): 71, (1, 0): 54, (2, 1): 22, (3, 2): 4}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 231}"
897,13ah_0898,191,17.4235355669549,191,12,1,2,Alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -3): 2, (-3, -2): 10, (-2, -1): 24, (-1, 0): 38, (0, 1): 43, (1, 2): 38, (2, 3): 24, (3, 4): 10, (4, 5): 2}, 'seifert_genus': 4, 'tau': -1, 'total_rank': 191}"
898,13ah_0899,205,17.4236859538887,205,18,5,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 5, (-2, -2): 23, (-1, -1): 46, (0, 0): 57, (1, 1): 46, (2, 2): 23, (3, 3): 5}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 205}"
899,13ah_0900,197,17.4249354127619,197,18,5,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 3, (-2, -2): 18, (-1, -1): 46, (0, 0): 63, (1, 1): 46, (2, 2): 18, (3, 3): 3}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 197}"
900,13ah_0901,225,17.4251552133474,225,14,1,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-5, -5): 1, (-4, -4): 5, (-3, -3): 14, (-2, -2): 28, (-1, -1): 41, (0, 0): 47, (1, 1): 41, (2, 2): 28, (3, 3): 14, (4, 4): 5, (5, 5): 1}, 'seifert_genus': 5, 'tau': 0, 'total_rank': 225}"
901,13ah_0902,239,17.4266353747835,239,20,5,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 2, (-2, -3): 18, (-1, -2): 58, (0, -1): 83, (1, 0): 58, (2, 1): 18, (3, 2): 2}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 239}"
902,13ah_0903,245,17.4286545641881,245,16,3,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 3, (-3, -3): 14, (-2, -2): 32, (-1, -1): 47, (0, 0): 53, (1, 1): 47, (2, 2): 32, (3, 3): 14, (4, 4): 3}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 245}"
903,13ah_0904,203,17.4357463340598,203,16,1,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 4, (-2, -3): 20, (-1, -2): 47, (0, -1): 61, (1, 0): 47, (2, 1): 20, (3, 2): 4}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 203}"
904,13ah_0905,249,17.4363373987384,249,24,7,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 11, (-2, -4): 31, (-1, -3): 51, (0, -2): 59, (1, -1): 51, (2, 0): 31, (3, 1): 11, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 249}"
905,13ah_0906,237,17.4396997739919,237,22,5,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 12, (-2, -4): 30, (-1, -3): 47, (0, -2): 55, (1, -1): 47, (2, 0): 30, (3, 1): 12, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 237}"
906,13ah_0907,235,17.4422721808795,235,20,5,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 2, (-3, -4): 11, (-2, -3): 28, (-1, -2): 48, (0, -1): 57, (1, 0): 48, (2, 1): 28, (3, 2): 11, (4, 3): 2}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 235}"
907,13ah_0908,211,17.4483740509823,211,14,-1,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 2, (-3, -4): 11, (-2, -3): 27, (-1, -2): 42, (0, -1): 47, (1, 0): 42, (2, 1): 27, (3, 2): 11, (4, 3): 2}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 211}"
908,13ah_0909,207,17.4536446476578,207,16,1,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 4, (-2, -3): 21, (-1, -2): 48, (0, -1): 61, (1, 0): 48, (2, 1): 21, (3, 2): 4}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 207}"
909,13ah_0910,225,17.4568748213289,225,16,3,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 2, (-3, -3): 10, (-2, -2): 27, (-1, -1): 46, (0, 0): 55, (1, 1): 46, (2, 2): 27, (3, 3): 10, (4, 4): 2}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 225}"
910,13ah_0911,221,17.4590103691758,221,14,1,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 6, (-2, -2): 25, (-1, -1): 49, (0, 0): 61, (1, 1): 49, (2, 2): 25, (3, 3): 6}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 221}"
911,13ah_0912,237,17.4601808323774,237,14,1,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 2, (-2, -2): 17, (-1, -1): 57, (0, 0): 85, (1, 1): 57, (2, 2): 17, (3, 3): 2}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 237}"
912,13ah_0913,241,17.4602260745173,241,26,9,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 4, (-2, -4): 24, (-1, -3): 56, (0, -2): 73, (1, -1): 56, (2, 0): 24, (3, 1): 4}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 241}"
913,13ah_0914,217,17.4602607212737,217,20,3,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 11, (-2, -4): 27, (-1, -3): 43, (0, -2): 51, (1, -1): 43, (2, 0): 27, (3, 1): 11, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 217}"
914,13ah_0915,241,17.4625561744195,241,14,1,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 2, (-2, -2): 18, (-1, -1): 58, (0, 0): 85, (1, 1): 58, (2, 2): 18, (3, 3): 2}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 241}"
915,13ah_0916,191,17.4635602756523,191,16,1,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 4, (-2, -3): 20, (-1, -2): 44, (0, -1): 55, (1, 0): 44, (2, 1): 20, (3, 2): 4}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 191}"
916,13ah_0917,225,17.4682102657668,225,22,5,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-5, -7): 1, (-4, -6): 5, (-3, -5): 14, (-2, -4): 28, (-1, -3): 41, (0, -2): 47, (1, -1): 41, (2, 0): 28, (3, 1): 14, (4, 2): 5, (5, 3): 1}, 'seifert_genus': 5, 'tau': 2, 'total_rank': 225}"
917,13ah_0918,191,17.4683215128818,191,22,7,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 5, (-2, -3): 21, (-1, -2): 43, (0, -1): 53, (1, 0): 43, (2, 1): 21, (3, 2): 5}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 191}"
918,13ah_0919,191,17.4698252579747,191,20,5,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 4, (-2, -3): 21, (-1, -2): 44, (0, -1): 53, (1, 0): 44, (2, 1): 21, (3, 2): 4}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 191}"
919,13ah_0920,231,17.4728744324388,231,32,13,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-3, -6): 8, (-2, -5): 28, (-1, -4): 50, (0, -3): 59, (1, -2): 50, (2, -1): 28, (3, 0): 8}, 'seifert_genus': 3, 'tau': 3, 'total_rank': 231}"
920,13ah_0921,217,17.4735111514633,217,26,9,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 4, (-2, -4): 24, (-1, -3): 50, (0, -2): 61, (1, -1): 50, (2, 0): 24, (3, 1): 4}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 217}"
921,13ah_0922,237,17.4742685968474,237,26,9,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 4, (-2, -4): 24, (-1, -3): 55, (0, -2): 71, (1, -1): 55, (2, 0): 24, (3, 1): 4}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 237}"
922,13ah_0923,225,17.4758333914594,225,14,1,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 2, (-2, -2): 17, (-1, -1): 54, (0, 0): 79, (1, 1): 54, (2, 2): 17, (3, 3): 2}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 225}"
923,13ah_0924,211,17.4856456656228,211,14,-1,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 2, (-3, -4): 12, (-2, -3): 29, (-1, -2): 41, (0, -1): 43, (1, 0): 41, (2, 1): 29, (3, 2): 12, (4, 3): 2}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 211}"
924,13ah_0925,233,17.4881098342449,233,14,1,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 4, (-2, -2): 22, (-1, -1): 54, (0, 0): 73, (1, 1): 54, (2, 2): 22, (3, 3): 4}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 233}"
925,13ah_0926,227,17.4910558296553,227,32,13,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-3, -6): 8, (-2, -5): 27, (-1, -4): 49, (0, -3): 59, (1, -2): 49, (2, -1): 27, (3, 0): 8}, 'seifert_genus': 3, 'tau': 3, 'total_rank': 227}"
926,13ah_0927,187,17.4913158189311,187,12,1,2,Alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -3): 2, (-3, -2): 9, (-2, -1): 23, (-1, 0): 38, (0, 1): 43, (1, 2): 38, (2, 3): 23, (3, 4): 9, (4, 5): 2}, 'seifert_genus': 4, 'tau': -1, 'total_rank': 187}"
927,13ah_0928,243,17.4918920744421,243,20,5,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 4, (-2, -3): 24, (-1, -2): 57, (0, -1): 73, (1, 0): 57, (2, 1): 24, (3, 2): 4}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 243}"
928,13ah_0929,213,17.4934704293668,213,16,3,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 2, (-3, -3): 10, (-2, -2): 26, (-1, -1): 43, (0, 0): 51, (1, 1): 43, (2, 2): 26, (3, 3): 10, (4, 4): 2}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 213}"
929,13ah_0930,191,17.4936515730441,191,12,1,2,Alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -2): 4, (-2, -1): 21, (-1, 0): 44, (0, 1): 53, (1, 2): 44, (2, 3): 21, (3, 4): 4}, 'seifert_genus': 3, 'tau': -1, 'total_rank': 191}"
930,13ah_0931,251,17.4985125362902,251,18,3,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 4, (-2, -3): 24, (-1, -2): 59, (0, -1): 77, (1, 0): 59, (2, 1): 24, (3, 2): 4}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 251}"
931,13ah_0932,237,17.5036743122684,237,10,-3,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 4, (-2, -2): 22, (-1, -1): 55, (0, 0): 75, (1, 1): 55, (2, 2): 22, (3, 3): 4}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 237}"
932,13ah_0933,199,17.5079980923180,199,16,1,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 2, (-2, -3): 17, (-1, -2): 48, (0, -1): 65, (1, 0): 48, (2, 1): 17, (3, 2): 2}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 199}"
933,13ah_0934,205,17.5084122502464,205,14,1,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-5, -5): 1, (-4, -4): 5, (-3, -3): 13, (-2, -2): 25, (-1, -1): 37, (0, 0): 43, (1, 1): 37, (2, 2): 25, (3, 3): 13, (4, 4): 5, (5, 5): 1}, 'seifert_genus': 5, 'tau': 0, 'total_rank': 205}"
934,13ah_0935,227,17.5097119649566,227,28,9,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 2, (-3, -6): 12, (-2, -5): 29, (-1, -4): 45, (0, -3): 51, (1, -2): 45, (2, -1): 29, (3, 0): 12, (4, 1): 2}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 227}"
935,13ah_0936,203,17.5112744124742,203,20,5,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 3, (-2, -3): 19, (-1, -2): 48, (0, -1): 63, (1, 0): 48, (2, 1): 19, (3, 2): 3}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 203}"
936,13ah_0937,229,17.5145828884758,229,16,3,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 2, (-3, -3): 10, (-2, -2): 27, (-1, -1): 47, (0, 0): 57, (1, 1): 47, (2, 2): 27, (3, 3): 10, (4, 4): 2}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 229}"
937,13ah_0938,251,17.5155743487285,251,20,5,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 2, (-2, -3): 19, (-1, -2): 61, (0, -1): 87, (1, 0): 61, (2, 1): 19, (3, 2): 2}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 251}"
938,13ah_0939,215,17.5168363991863,215,20,5,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 2, (-3, -4): 11, (-2, -3): 27, (-1, -2): 43, (0, -1): 49, (1, 0): 43, (2, 1): 27, (3, 2): 11, (4, 3): 2}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 215}"
939,13ah_0940,231,17.5184633724826,231,8,-3,2,Alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -3): 2, (-3, -2): 12, (-2, -1): 30, (-1, 0): 46, (0, 1): 51, (1, 2): 46, (2, 3): 30, (3, 4): 12, (4, 5): 2}, 'seifert_genus': 4, 'tau': -1, 'total_rank': 231}"
940,13ah_0941,207,17.5337630188480,207,10,-1,2,Alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-5, -4): 1, (-4, -3): 5, (-3, -2): 14, (-2, -1): 26, (-1, 0): 37, (0, 1): 41, (1, 2): 37, (2, 3): 26, (3, 4): 14, (4, 5): 5, (5, 6): 1}, 'seifert_genus': 5, 'tau': -1, 'total_rank': 207}"
941,13ah_0942,207,17.5337630188480,207,10,-1,2,Alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-5, -4): 1, (-4, -3): 5, (-3, -2): 14, (-2, -1): 26, (-1, 0): 37, (0, 1): 41, (1, 2): 37, (2, 3): 26, (3, 4): 14, (4, 5): 5, (5, 6): 1}, 'seifert_genus': 5, 'tau': -1, 'total_rank': 207}"
942,13ah_0943,217,17.5356299650499,217,16,3,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 2, (-3, -3): 11, (-2, -2): 27, (-1, -1): 43, (0, 0): 51, (1, 1): 43, (2, 2): 27, (3, 3): 11, (4, 4): 2}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 217}"
943,13ah_0944,223,17.5409721954496,223,20,5,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 2, (-2, -3): 18, (-1, -2): 54, (0, -1): 75, (1, 0): 54, (2, 1): 18, (3, 2): 2}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 223}"
944,13ah_0945,219,17.5417167160279,219,32,13,-6,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-3, -6): 8, (-2, -5): 27, (-1, -4): 47, (0, -3): 55, (1, -2): 47, (2, -1): 27, (3, 0): 8}, 'seifert_genus': 3, 'tau': 3, 'total_rank': 219}"
945,13ah_0946,219,17.5419606505511,219,22,7,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 3, (-2, -3): 20, (-1, -2): 52, (0, -1): 69, (1, 0): 52, (2, 1): 20, (3, 2): 3}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 219}"
946,13ah_0947,221,17.5462320847560,221,26,9,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 4, (-2, -4): 24, (-1, -3): 51, (0, -2): 63, (1, -1): 51, (2, 0): 24, (3, 1): 4}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 221}"
947,13ah_0948,205,17.5468000026642,205,22,5,-4,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 1, (-3, -5): 9, (-2, -4): 27, (-1, -3): 42, (0, -2): 47, (1, -1): 42, (2, 0): 27, (3, 1): 9, (4, 2): 1}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 205}"
948,13ah_0949,185,17.5489680032578,185,6,-3,4,Alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': True, 'modulus': 2, 'nu': -1, 'ranks': {(-5, -3): 1, (-4, -2): 5, (-3, -1): 14, (-2, 0): 25, (-1, 1): 31, (0, 2): 33, (1, 3): 31, (2, 4): 25, (3, 5): 14, (4, 6): 5, (5, 7): 1}, 'seifert_genus': 5, 'tau': -2, 'total_rank': 185}"
949,13ah_0950,211,17.5496033604452,211,22,7,-2,Alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 5, (-2, -3): 22, (-1, -2): 48, (0, -1): 61, (1, 0): 48, (2, 1): 22, (3, 2): 5}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 211}"
950,13ah_0951,213,17.5503288417275,213,12,-1,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 4, (-2, -2): 21, (-1, -1): 49, (0, 0): 65, (1, 1): 49, (2, 2): 21, (3, 3): 4}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 213}"
951,13ah_0952,221,17.5524493755390,221,10,-3,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 3, (-2, -2): 20, (-1, -1): 52, (0, 0): 71, (1, 1): 52, (2, 2): 20, (3, 3): 3}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 221}"
952,13ah_0953,237,17.5558161032104,237,16,3,0,Alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 2, (-3, -3): 11, (-2, -2): 29, (-1, -1): 48, (0, 0): 57, (1, 1): 48, (2, 2): 29, (3, 3): 11, (4, 4): 2}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 237}"
