,knot_names,kfh_total_ranks,volumes,determinants,jones_poly_degrees,writh,signature,13-crossing knots,kfh
1479,13nh_1480,77,15.3766659742817,61,14,3,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 1, (-2, -2): 6, (-2, -1): 1, (-1, -1): 16, (-1, 0): 2, (0, 0): 23, (0, 1): 2, (1, 1): 16, (1, 2): 2, (2, 2): 6, (2, 3): 1, (3, 3): 1}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 77}"
1480,13nh_1481,101,15.3774410592052,101,0,-5,4,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': True, 'modulus': 2, 'nu': -1, 'ranks': {(-4, -2): 1, (-3, -1): 5, (-2, 0): 13, (-1, 1): 20, (0, 2): 23, (1, 3): 20, (2, 4): 13, (3, 5): 5, (4, 6): 1}, 'seifert_genus': 4, 'tau': -2, 'total_rank': 101}"
1481,13nh_1482,99,15.3776888370872,99,16,1,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 2, (-2, -3): 10, (-1, -2): 23, (0, -1): 29, (1, 0): 23, (2, 1): 10, (3, 2): 2}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 99}"
1482,13nh_1483,73,15.3787596555019,9,12,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -5): 1, (-3, -4): 4, (-3, -3): 1, (-2, -3): 6, (-2, -2): 4, (-1, -2): 4, (-1, -1): 9, (0, -1): 2, (0, 0): 13, (1, 0): 4, (1, 1): 9, (2, 1): 6, (2, 2): 4, (3, 2): 4, (3, 3): 1, (4, 3): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 73}"
1483,13nh_1484,81,15.3788806468593,81,16,5,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 1, (-3, -5): 6, (-2, -4): 13, (-1, -3): 14, (0, -2): 13, (1, -1): 14, (2, 0): 13, (3, 1): 6, (4, 2): 1}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 81}"
1484,13nh_1485,69,15.3792453452486,21,24,9,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 1, (-2, -4): 6, (-2, -3): 1, (-1, -3): 10, (-1, -2): 6, (0, -2): 11, (0, -1): 10, (1, -1): 10, (1, 0): 6, (2, 0): 6, (2, 1): 1, (3, 1): 1}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 69}"
1485,13nh_1486,117,15.3806099585026,117,24,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 7, (-2, -4): 15, (-1, -3): 22, (0, -2): 25, (1, -1): 22, (2, 0): 15, (3, 1): 7, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 117}"
1486,13nh_1487,117,15.3806099585026,117,24,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 7, (-2, -4): 15, (-1, -3): 22, (0, -2): 25, (1, -1): 22, (2, 0): 15, (3, 1): 7, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 117}"
1487,13nh_1488,117,15.3806099585026,117,24,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 2, (-3, -5): 7, (-2, -4): 15, (-1, -3): 22, (0, -2): 25, (1, -1): 22, (2, 0): 15, (3, 1): 7, (4, 2): 2}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 117}"
1488,13nh_1489,81,15.3847944653464,81,16,3,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 2, (-2, -2): 9, (-1, -1): 18, (0, 0): 23, (1, 1): 18, (2, 2): 9, (3, 3): 2}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 81}"
1489,13nh_1490,63,15.3850451769169,63,20,9,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 1, (-3, -6): 5, (-2, -5): 8, (-1, -4): 11, (0, -3): 13, (1, -2): 11, (2, -1): 8, (3, 0): 5, (4, 1): 1}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 63}"
1490,13nh_1491,65,15.3855884627472,65,14,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 4, (-2, -2): 8, (-1, -1): 12, (0, 0): 15, (1, 1): 12, (2, 2): 8, (3, 3): 4, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 65}"
1491,13nh_1492,121,15.3856238994148,121,12,-1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 2, (-2, -2): 12, (-1, -1): 28, (0, 0): 37, (1, 1): 28, (2, 2): 12, (3, 3): 2}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 121}"
1492,13nh_1493,87,15.3900291550924,87,8,-3,2,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -2): 2, (-2, -1): 9, (-1, 0): 20, (0, 1): 25, (1, 2): 20, (2, 3): 9, (3, 4): 2}, 'seifert_genus': 3, 'tau': -1, 'total_rank': 87}"
1493,13nh_1494,91,15.3914713500799,91,16,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 5, (-1, -2): 23, (0, -1): 35, (1, 0): 23, (2, 1): 5}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 91}"
1494,13nh_1495,117,15.3928113161880,117,26,9,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 2, (-2, -4): 13, (-1, -3): 27, (0, -2): 33, (1, -1): 27, (2, 0): 13, (3, 1): 2}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 117}"
1495,13nh_1496,73,15.3932583769159,73,6,-1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 4, (-2, -2): 9, (-1, -1): 14, (0, 0): 17, (1, 1): 14, (2, 2): 9, (3, 3): 4, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 73}"
1496,13nh_1497,67,15.3933150447022,35,18,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 1, (-2, -3): 5, (-2, -2): 1, (-1, -2): 12, (-1, -1): 4, (0, -1): 15, (0, 0): 6, (1, 0): 12, (1, 1): 4, (2, 1): 5, (2, 2): 1, (3, 2): 1}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 67}"
1497,13nh_1498,99,15.3973362882190,99,4,-3,2,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -3): 1, (-3, -2): 5, (-2, -1): 12, (-1, 0): 20, (0, 1): 23, (1, 2): 20, (2, 3): 12, (3, 4): 5, (4, 5): 1}, 'seifert_genus': 4, 'tau': -1, 'total_rank': 99}"
1498,13nh_1499,67,15.3986370931743,67,12,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 2, (-2, -3): 7, (-1, -2): 15, (0, -1): 19, (1, 0): 15, (2, 1): 7, (3, 2): 2}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 67}"
1499,13nh_1500,91,15.4027963978357,91,22,7,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 2, (-2, -3): 9, (-1, -2): 21, (0, -1): 27, (1, 0): 21, (2, 1): 9, (3, 2): 2}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 91}"
1500,13nh_1501,79,15.4032993809693,79,20,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 2, (-2, -3): 8, (-1, -2): 18, (0, -1): 23, (1, 0): 18, (2, 1): 8, (3, 2): 2}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 79}"
1501,13nh_1502,125,15.4053130234146,125,22,9,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 4, (-2, -4): 17, (-1, -3): 27, (0, -2): 29, (1, -1): 27, (2, 0): 17, (3, 1): 4}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 125}"
1502,13nh_1503,61,15.4071849659786,59,20,9,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 1, (-3, -6): 6, (-2, -5): 10, (-1, -4): 9, (0, -3): 8, (0, -2): 1, (1, -2): 9, (2, -1): 10, (3, 0): 6, (4, 1): 1}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 61}"
1503,13nh_1504,69,15.4110560949386,69,16,3,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 2, (-2, -2): 8, (-1, -1): 15, (0, 0): 19, (1, 1): 15, (2, 2): 8, (3, 3): 2}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 69}"
1504,13nh_1505,97,15.4125315886274,97,16,3,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 2, (-2, -2): 10, (-1, -1): 22, (0, 0): 29, (1, 1): 22, (2, 2): 10, (3, 3): 2}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 97}"
1505,13nh_1506,125,15.4156884499971,125,14,5,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 2, (-2, -2): 13, (-1, -1): 29, (0, 0): 37, (1, 1): 29, (2, 2): 13, (3, 3): 2}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 125}"
1506,13nh_1507,109,15.4179110705506,109,24,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 1, (-3, -5): 5, (-2, -4): 14, (-1, -3): 22, (0, -2): 25, (1, -1): 22, (2, 0): 14, (3, 1): 5, (4, 2): 1}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 109}"
1507,13nh_1508,91,15.4184372420682,91,12,1,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 2, (-3, -4): 8, (-2, -3): 14, (-1, -2): 15, (0, -1): 13, (1, 0): 15, (2, 1): 14, (3, 2): 8, (4, 3): 2}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 91}"
1508,13nh_1509,83,15.4224491858668,83,16,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 1, (-2, -3): 7, (-1, -2): 20, (0, -1): 27, (1, 0): 20, (2, 1): 7, (3, 2): 1}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 83}"
1509,13nh_1510,123,15.4232881243928,123,20,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 2, (-2, -3): 12, (-1, -2): 29, (0, -1): 37, (1, 0): 29, (2, 1): 12, (3, 2): 2}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 123}"
1510,13nh_1511,75,15.4249363122531,75,16,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 1, (-2, -3): 7, (-1, -2): 18, (0, -1): 23, (1, 0): 18, (2, 1): 7, (3, 2): 1}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 75}"
1511,13nh_1512,73,15.4251181105103,73,22,9,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 1, (-2, -4): 8, (-1, -3): 17, (0, -2): 21, (1, -1): 17, (2, 0): 8, (3, 1): 1}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 73}"
1512,13nh_1513,79,15.4315718571730,65,16,5,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -5): 2, (-2, -4): 8, (-1, -3): 16, (-1, -2): 2, (0, -2): 20, (0, -1): 3, (1, -1): 16, (1, 0): 2, (2, 0): 8, (3, 1): 2}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 79}"
1513,13nh_1514,73,15.4327065024002,71,10,1,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -4): 1, (-2, -3): 7, (-1, -2): 17, (0, -1): 22, (0, 0): 1, (1, 0): 17, (2, 1): 7, (3, 2): 1}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 73}"
1514,13nh_1515,87,15.4331969741893,87,12,1,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 2, (-3, -4): 8, (-2, -3): 14, (-1, -2): 14, (0, -1): 11, (1, 0): 14, (2, 1): 14, (3, 2): 8, (4, 3): 2}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 87}"
1515,13nh_1516,107,15.4371706823400,107,10,-1,2,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -3): 1, (-3, -2): 5, (-2, -1): 13, (-1, 0): 22, (0, 1): 25, (1, 2): 22, (2, 3): 13, (3, 4): 5, (4, 5): 1}, 'seifert_genus': 4, 'tau': -1, 'total_rank': 107}"
1516,13nh_1517,103,15.4379904390928,103,24,9,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 2, (-3, -6): 8, (-2, -5): 14, (-1, -4): 18, (0, -3): 19, (1, -2): 18, (2, -1): 14, (3, 0): 8, (4, 1): 2}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 103}"
1517,13nh_1518,75,15.4380896158673,75,20,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 2, (-2, -3): 8, (-1, -2): 17, (0, -1): 21, (1, 0): 17, (2, 1): 8, (3, 2): 2}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 75}"
1518,13nh_1519,105,15.4394793917485,105,22,5,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-4, -6): 1, (-3, -5): 5, (-2, -4): 14, (-1, -3): 21, (0, -2): 23, (1, -1): 21, (2, 0): 14, (3, 1): 5, (4, 2): 1}, 'seifert_genus': 4, 'tau': 2, 'total_rank': 105}"
1519,13nh_1520,57,15.4406385114661,25,16,3,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 1, (-2, -3): 1, (-2, -2): 4, (-1, -2): 4, (-1, -1): 9, (0, -1): 6, (0, 0): 13, (1, 0): 4, (1, 1): 9, (2, 1): 1, (2, 2): 4, (3, 3): 1}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 57}"
1520,13nh_1521,71,15.4439316410105,71,-2,-5,2,Non-alternating,"{'L_space_knot': False, 'epsilon': -1, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -2): 1, (-2, -1): 6, (-1, 0): 17, (0, 1): 23, (1, 2): 17, (2, 3): 6, (3, 4): 1}, 'seifert_genus': 3, 'tau': -1, 'total_rank': 71}"
1521,13nh_1522,97,15.4463070995000,97,26,9,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 1, (-2, -4): 9, (-1, -3): 23, (0, -2): 31, (1, -1): 23, (2, 0): 9, (3, 1): 1}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 97}"
1522,13nh_1523,63,15.4479177336062,49,12,3,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -6): 1, (-3, -5): 4, (-2, -4): 7, (-1, -3): 10, (-1, -2): 2, (0, -2): 12, (0, -1): 3, (1, -1): 10, (1, 0): 2, (2, 0): 7, (3, 1): 4, (4, 2): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 63}"
1523,13nh_1524,111,15.4495851491075,111,28,9,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 1, (-3, -6): 6, (-2, -5): 14, (-1, -4): 22, (0, -3): 25, (1, -2): 22, (2, -1): 14, (3, 0): 6, (4, 1): 1}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 111}"
1524,13nh_1525,57,15.4495915294317,9,16,3,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': False, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -4): 1, (-3, -3): 1, (-2, -3): 3, (-2, -2): 4, (-1, -2): 5, (-1, -1): 7, (0, -1): 6, (0, 0): 9, (1, 0): 5, (1, 1): 7, (2, 1): 3, (2, 2): 4, (3, 2): 1, (3, 3): 1}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 57}"
1525,13nh_1526,71,15.4498865487905,65,16,5,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-5, -7): 1, (-4, -6): 4, (-3, -5): 8, (-2, -4): 10, (-1, -3): 8, (-1, -2): 1, (0, -2): 6, (0, -1): 1, (1, -1): 8, (1, 0): 1, (2, 0): 10, (3, 1): 8, (4, 2): 4, (5, 3): 1}, 'seifert_genus': 5, 'tau': 2, 'total_rank': 71}"
1526,13nh_1527,71,15.4498865487905,65,16,5,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-5, -7): 1, (-4, -6): 4, (-3, -5): 8, (-2, -4): 10, (-1, -3): 8, (-1, -2): 1, (0, -2): 6, (0, -1): 1, (1, -1): 8, (1, 0): 1, (2, 0): 10, (3, 1): 8, (4, 2): 4, (5, 3): 1}, 'seifert_genus': 5, 'tau': 2, 'total_rank': 71}"
1527,13nh_1528,63,15.4524770270801,47,18,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-2, -3): 4, (-1, -3): 2, (-1, -2): 14, (0, -2): 4, (0, -1): 19, (1, -1): 2, (1, 0): 14, (2, 1): 4}, 'seifert_genus': 2, 'tau': 1, 'total_rank': 63}"
1528,13nh_1529,63,15.4524770270801,47,18,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -5): 1, (-3, -4): 1, (-2, -4): 2, (-2, -3): 6, (-1, -3): 1, (-1, -2): 13, (0, -1): 15, (1, -1): 1, (1, 0): 13, (2, 0): 2, (2, 1): 6, (3, 1): 1, (3, 2): 1}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 63}"
1529,13nh_1530,99,15.4547466931907,99,28,13,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-3, -6): 5, (-2, -5): 14, (-1, -4): 20, (0, -3): 21, (1, -2): 20, (2, -1): 14, (3, 0): 5}, 'seifert_genus': 3, 'tau': 3, 'total_rank': 99}"
1530,13nh_1531,91,15.4599051521396,91,24,9,-6,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 3, 'ranks': {(-4, -7): 2, (-3, -6): 8, (-2, -5): 13, (-1, -4): 15, (0, -3): 15, (1, -2): 15, (2, -1): 13, (3, 0): 8, (4, 1): 2}, 'seifert_genus': 4, 'tau': 3, 'total_rank': 91}"
1531,13nh_1532,77,15.4617570789245,77,10,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-3, -3): 1, (-2, -2): 7, (-1, -1): 18, (0, 0): 25, (1, 1): 18, (2, 2): 7, (3, 3): 1}, 'seifert_genus': 3, 'tau': 0, 'total_rank': 77}"
1532,13nh_1533,79,15.4643007337498,79,14,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 1, (-2, -3): 7, (-1, -2): 19, (0, -1): 25, (1, 0): 19, (2, 1): 7, (3, 2): 1}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 79}"
1533,13nh_1534,81,15.4648364276935,81,30,13,-8,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 4, 'ranks': {(-4, -8): 3, (-3, -7): 8, (-2, -6): 12, (-1, -5): 12, (0, -4): 11, (1, -3): 12, (2, -2): 12, (3, -1): 8, (4, 0): 3}, 'seifert_genus': 4, 'tau': 4, 'total_rank': 81}"
1534,13nh_1535,87,15.4669062052833,87,18,3,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 4, (-2, -3): 10, (-1, -2): 18, (0, -1): 21, (1, 0): 18, (2, 1): 10, (3, 2): 4, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 87}"
1535,13nh_1536,57,15.4671286337197,23,12,1,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -5): 1, (-3, -4): 4, (-3, -3): 1, (-2, -3): 7, (-2, -2): 3, (-1, -2): 6, (-1, -1): 3, (0, -1): 4, (0, 0): 3, (1, 0): 6, (1, 1): 3, (2, 1): 7, (2, 2): 3, (3, 2): 4, (3, 3): 1, (4, 3): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 57}"
1536,13nh_1537,125,15.4685785842198,125,22,9,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 2, (-2, -4): 13, (-1, -3): 29, (0, -2): 37, (1, -1): 29, (2, 0): 13, (3, 1): 2}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 125}"
1537,13nh_1538,97,15.4770125073000,97,18,5,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-5, -7): 1, (-4, -6): 4, (-3, -5): 8, (-2, -4): 13, (-1, -3): 15, (0, -2): 15, (1, -1): 15, (2, 0): 13, (3, 1): 8, (4, 2): 4, (5, 3): 1}, 'seifert_genus': 5, 'tau': 2, 'total_rank': 97}"
1538,13nh_1539,97,15.4770125073000,97,18,5,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 2, 'ranks': {(-5, -7): 1, (-4, -6): 4, (-3, -5): 8, (-2, -4): 13, (-1, -3): 15, (0, -2): 15, (1, -1): 15, (2, 0): 13, (3, 1): 8, (4, 2): 4, (5, 3): 1}, 'seifert_genus': 5, 'tau': 2, 'total_rank': 97}"
1539,13nh_1540,107,15.4777662163392,107,16,5,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 1, 'ranks': {(-3, -4): 2, (-2, -3): 12, (-1, -2): 25, (0, -1): 29, (1, 0): 25, (2, 1): 12, (3, 2): 2}, 'seifert_genus': 3, 'tau': 1, 'total_rank': 107}"
1540,13nh_1541,57,15.4782032390742,25,14,1,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -4): 1, (-3, -3): 4, (-2, -3): 3, (-2, -2): 7, (-1, -2): 3, (-1, -1): 6, (0, -1): 2, (0, 0): 5, (1, 0): 3, (1, 1): 6, (2, 1): 3, (2, 2): 7, (3, 2): 1, (3, 3): 4, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 57}"
1541,13nh_1542,65,15.4786536271071,17,16,3,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -4): 1, (-3, -3): 4, (-2, -3): 3, (-2, -2): 7, (-1, -2): 5, (-1, -1): 6, (0, -1): 6, (0, 0): 5, (1, 0): 5, (1, 1): 6, (2, 1): 3, (2, 2): 7, (3, 2): 1, (3, 3): 4, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 65}"
1542,13nh_1543,81,15.4790039078169,81,14,3,0,Non-alternating,"{'L_space_knot': False, 'epsilon': 0, 'fibered': True, 'modulus': 2, 'nu': 0, 'ranks': {(-4, -4): 1, (-3, -3): 4, (-2, -2): 9, (-1, -1): 16, (0, 0): 21, (1, 1): 16, (2, 2): 9, (3, 3): 4, (4, 4): 1}, 'seifert_genus': 4, 'tau': 0, 'total_rank': 81}"
1543,13nh_1544,93,15.4792284866567,93,24,7,-4,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': False, 'modulus': 2, 'nu': 2, 'ranks': {(-3, -5): 3, (-2, -4): 12, (-1, -3): 20, (0, -2): 23, (1, -1): 20, (2, 0): 12, (3, 1): 3}, 'seifert_genus': 3, 'tau': 2, 'total_rank': 93}"
1544,13nh_1545,67,15.4886795588018,67,10,1,-2,Non-alternating,"{'L_space_knot': False, 'epsilon': 1, 'fibered': True, 'modulus': 2, 'nu': 1, 'ranks': {(-4, -5): 1, (-3, -4): 4, (-2, -3): 9, (-1, -2): 13, (0, -1): 13, (1, 0): 13, (2, 1): 9, (3, 2): 4, (4, 3): 1}, 'seifert_genus': 4, 'tau': 1, 'total_rank': 67}"
