,knot_names,kfh_total_ranks,volumes,determinants,jones_poly_degrees,12-crossing knots
479,12nh_480,59,14.5915094913820,43,14,Non-alternating
480,12nh_481,81,14.5984266515943,81,22,Non-alternating
481,12nh_482,85,14.6054382534379,85,8,Non-alternating
482,12nh_483,63,14.6056256703364,63,12,Non-alternating
483,12nh_484,91,14.6137688853591,91,26,Non-alternating
484,12nh_485,81,14.6211780034000,81,12,Non-alternating
485,12nh_486,79,14.6316311819764,79,18,Non-alternating
486,12nh_487,63,14.6374458777139,63,20,Non-alternating
487,12nh_488,79,14.6414845105948,79,20,Non-alternating
488,12nh_489,89,14.6851729317115,89,20,Non-alternating
489,12nh_490,83,14.6910169641350,83,4,Non-alternating
490,12nh_491,77,14.6996960602524,77,10,Non-alternating
491,12nh_492,75,14.7008526842374,75,12,Non-alternating
492,12nh_493,53,14.7113514043661,21,20,Non-alternating
493,12nh_494,85,14.7159396521913,85,20,Non-alternating
494,12nh_495,63,14.7212069009774,31,18,Non-alternating
495,12nh_496,63,14.7212069009774,31,18,Non-alternating
496,12nh_497,85,14.7263112278252,85,6,Non-alternating
497,12nh_498,65,14.7384668319359,65,20,Non-alternating
498,12nh_499,93,14.7500206184815,93,14,Non-alternating
499,12nh_500,81,14.7584948149340,81,12,Non-alternating
500,12nh_501,83,14.7636456495286,83,18,Non-alternating
501,12nh_502,81,14.7650918664400,81,10,Non-alternating
502,12nh_503,85,14.7754011960316,85,22,Non-alternating
503,12nh_504,95,14.7862779964326,95,14,Non-alternating
504,12nh_505,79,14.7901606990659,79,18,Non-alternating
505,12nh_506,77,14.7941291000215,77,8,Non-alternating
506,12nh_507,73,14.8239406762835,73,18,Non-alternating
507,12nh_508,79,14.8324475054125,79,18,Non-alternating
508,12nh_509,73,14.8338575941511,73,18,Non-alternating
509,12nh_510,81,14.8448302598807,81,8,Non-alternating
510,12nh_511,81,14.8536457853098,81,2,Non-alternating
511,12nh_512,91,14.8591879194555,91,12,Non-alternating
512,12nh_513,97,14.8605393306182,97,20,Non-alternating
513,12nh_514,57,14.8627462955026,55,10,Non-alternating
514,12nh_515,81,14.8654568284145,81,6,Non-alternating
515,12nh_516,81,14.8654568284145,81,6,Non-alternating
516,12nh_517,53,14.8674787366116,45,26,Non-alternating
517,12nh_518,85,14.9199214904717,85,12,Non-alternating
518,12nh_519,99,14.9245501266136,99,18,Non-alternating
519,12nh_520,69,14.9380854854754,69,18,Non-alternating
520,12nh_521,77,14.9529414252120,77,24,Non-alternating
521,12nh_522,69,14.9543143983861,69,16,Non-alternating
522,12nh_523,71,14.9574836894638,71,20,Non-alternating
523,12nh_524,65,14.9590383222895,65,14,Non-alternating
524,12nh_525,65,14.9590383222895,65,14,Non-alternating
525,12nh_526,85,14.9605645814873,85,-4,Non-alternating
526,12nh_527,61,14.9611838895385,3,20,Non-alternating
527,12nh_528,65,14.9716930166762,33,14,Non-alternating
528,12nh_529,65,14.9716930166762,33,14,Non-alternating
529,12nh_530,77,14.9832932444943,77,18,Non-alternating
530,12nh_531,91,14.9855816575290,91,6,Non-alternating
531,12nh_532,65,14.9872578585366,65,14,Non-alternating
532,12nh_533,73,14.9969197180308,73,18,Non-alternating
533,12nh_534,87,14.9979028508287,87,16,Non-alternating
534,12nh_535,61,14.9987686694761,45,12,Non-alternating
535,12nh_536,63,15.0070924910659,63,16,Non-alternating
536,12nh_537,85,15.0268244095739,85,12,Non-alternating
537,12nh_538,65,15.0293271695591,65,12,Non-alternating
538,12nh_539,77,15.0538654276267,77,6,Non-alternating
539,12nh_540,81,15.0578930931061,81,14,Non-alternating
540,12nh_541,83,15.0639781409807,83,16,Non-alternating
541,12nh_542,95,15.0712744133112,95,4,Non-alternating
542,12nh_543,97,15.0788184760211,97,24,Non-alternating
543,12nh_544,75,15.0849873378590,75,18,Non-alternating
544,12nh_545,99,15.0893193670955,99,18,Non-alternating
545,12nh_546,77,15.0943577382503,77,18,Non-alternating
546,12nh_547,77,15.0943577382503,77,18,Non-alternating
547,12nh_548,85,15.1172622274869,85,20,Non-alternating
548,12nh_549,83,15.1230050033766,83,12,Non-alternating
549,12nh_550,79,15.1422972041295,79,6,Non-alternating
550,12nh_551,81,15.1490176948060,81,14,Non-alternating
551,12nh_552,81,15.1490176948060,81,14,Non-alternating
552,12nh_553,81,15.1490176948060,81,14,Non-alternating
553,12nh_554,57,15.1514884227728,25,14,Non-alternating
554,12nh_555,57,15.1514884227728,25,14,Non-alternating
555,12nh_556,83,15.1518058895725,83,12,Non-alternating
556,12nh_557,99,15.1593183897956,99,16,Non-alternating
557,12nh_558,99,15.1645593183545,99,6,Non-alternating
558,12nh_559,91,15.1740653293511,91,2,Non-alternating
559,12nh_560,75,15.1750602403999,75,8,Non-alternating
560,12nh_561,95,15.1855009345594,95,14,Non-alternating
561,12nh_562,99,15.1865194800768,99,26,Non-alternating
562,12nh_563,85,15.1893504530629,85,20,Non-alternating
563,12nh_564,89,15.1990530558451,89,10,Non-alternating
564,12nh_565,105,15.2166177091753,105,10,Non-alternating
565,12nh_566,61,15.2291004485138,61,14,Non-alternating
566,12nh_567,89,15.2354157647982,89,22,Non-alternating
567,12nh_568,87,15.2392164898820,87,20,Non-alternating
568,12nh_569,65,15.2513438729971,65,16,Non-alternating
569,12nh_570,95,15.2557897916653,95,16,Non-alternating
570,12nh_571,97,15.2628084259693,97,24,Non-alternating
571,12nh_572,81,15.2640021293423,81,8,Non-alternating
572,12nh_573,63,15.2656857854848,63,24,Non-alternating
573,12nh_574,79,15.2704878662792,79,20,Non-alternating
574,12nh_575,81,15.2709027114195,81,12,Non-alternating
575,12nh_576,99,15.2730226164438,99,16,Non-alternating
576,12nh_577,67,15.2974253946974,59,30,Non-alternating
577,12nh_578,67,15.2974253946974,59,30,Non-alternating
578,12nh_579,57,15.3149155133615,55,8,Non-alternating
579,12nh_580,73,15.3203889640332,73,12,Non-alternating
580,12nh_581,93,15.3217704043750,93,-4,Non-alternating
581,12nh_582,103,15.3392364001793,103,14,Non-alternating
582,12nh_583,91,15.3465250415973,91,14,Non-alternating
583,12nh_584,91,15.3497620042265,91,12,Non-alternating
584,12nh_585,87,15.3838961502148,87,16,Non-alternating
585,12nh_586,89,15.3843521842660,89,20,Non-alternating
586,12nh_587,95,15.3858247993121,95,2,Non-alternating
587,12nh_588,67,15.4085577483498,67,10,Non-alternating
588,12nh_589,67,15.4146082283307,51,18,Non-alternating
589,12nh_590,77,15.4269388360486,77,4,Non-alternating
590,12nh_591,77,15.4269388360486,77,4,Non-alternating
591,12nh_592,91,15.4273204928541,91,16,Non-alternating
592,12nh_593,83,15.4283250894867,83,26,Non-alternating
593,12nh_594,97,15.4420693426146,97,10,Non-alternating
594,12nh_595,65,15.4441071752776,49,14,Non-alternating
595,12nh_596,65,15.4441071752776,49,14,Non-alternating
596,12nh_597,101,15.4469615058969,101,10,Non-alternating
597,12nh_598,75,15.4550837971393,75,12,Non-alternating
598,12nh_599,95,15.4591818759435,95,16,Non-alternating
599,12nh_600,93,15.4606680917291,93,20,Non-alternating
600,12nh_601,87,15.4624178758780,87,18,Non-alternating
601,12nh_602,99,15.4660816089305,99,14,Non-alternating
602,12nh_603,91,15.4834832625397,91,14,Non-alternating
603,12nh_604,65,15.4840395981656,65,14,Non-alternating
604,12nh_605,71,15.4873531132500,63,30,Non-alternating
605,12nh_606,91,15.4900054129552,91,18,Non-alternating
606,12nh_607,89,15.5018093493945,89,12,Non-alternating
607,12nh_608,101,15.5051065847367,101,24,Non-alternating
608,12nh_609,95,15.5060541280970,95,4,Non-alternating
609,12nh_610,85,15.5229096693069,85,10,Non-alternating
610,12nh_611,93,15.5253455431996,93,12,Non-alternating
611,12nh_612,99,15.5255680780851,99,16,Non-alternating
612,12nh_613,71,15.5432758322146,71,20,Non-alternating
613,12nh_614,95,15.5619772296353,95,-6,Non-alternating
614,12nh_615,95,15.5619772296353,95,-6,Non-alternating
615,12nh_616,81,15.5853601998309,81,6,Non-alternating
616,12nh_617,95,15.5943417024125,95,16,Non-alternating
617,12nh_618,99,15.6108875180196,99,14,Non-alternating
618,12nh_619,89,15.6143861671937,89,8,Non-alternating
619,12nh_620,91,15.6191515936419,91,14,Non-alternating
620,12nh_621,65,15.6197450958133,63,10,Non-alternating
621,12nh_622,107,15.6199476972506,107,18,Non-alternating
622,12nh_623,79,15.6323331193405,79,12,Non-alternating
623,12nh_624,81,15.6491585102897,81,14,Non-alternating
624,12nh_625,77,15.6503333725485,77,18,Non-alternating
625,12nh_626,111,15.6503628580337,111,14,Non-alternating
626,12nh_627,69,15.6516415660929,69,14,Non-alternating
627,12nh_628,107,15.6517452587287,107,16,Non-alternating
628,12nh_629,97,15.6604018182334,97,18,Non-alternating
629,12nh_630,87,15.6904876738923,87,18,Non-alternating
630,12nh_631,81,15.6953752099875,81,14,Non-alternating
631,12nh_632,101,15.7068403837331,101,8,Non-alternating
632,12nh_633,97,15.7130890357347,97,20,Non-alternating
633,12nh_634,99,15.7211590154528,99,8,Non-alternating
634,12nh_635,99,15.7211590154528,99,12,Non-alternating
635,12nh_636,99,15.7211590154528,99,8,Non-alternating
636,12nh_637,83,15.7251973126169,83,12,Non-alternating
637,12nh_638,73,15.7491452215425,73,20,Non-alternating
638,12nh_639,105,15.7508811623386,105,24,Non-alternating
639,12nh_640,85,15.7535100947634,85,12,Non-alternating
640,12nh_641,105,15.7750208992918,105,20,Non-alternating
641,12nh_642,97,15.8025393232204,97,-4,Non-alternating
642,12nh_643,87,15.8052577576542,87,12,Non-alternating
643,12nh_644,99,15.8290262373472,99,18,Non-alternating
644,12nh_645,101,15.8376981696522,101,10,Non-alternating
645,12nh_646,97,15.8407699496428,97,20,Non-alternating
646,12nh_647,105,15.8550164950113,105,20,Non-alternating
647,12nh_648,101,15.8670162222623,101,22,Non-alternating
648,12nh_649,97,15.8690436853239,97,8,Non-alternating
649,12nh_650,99,15.8696718794633,99,12,Non-alternating
650,12nh_651,105,15.8731554265255,105,20,Non-alternating
651,12nh_652,99,15.8753744313544,99,16,Non-alternating
652,12nh_653,71,15.8777357490231,39,18,Non-alternating
653,12nh_654,91,15.8817286789876,91,14,Non-alternating
654,12nh_655,73,15.8961794863701,57,12,Non-alternating
655,12nh_656,89,15.8987478146468,89,18,Non-alternating
656,12nh_657,99,15.9109177132691,99,12,Non-alternating
657,12nh_658,93,15.9436622012585,93,8,Non-alternating
658,12nh_659,87,15.9548735569610,87,20,Non-alternating
659,12nh_660,99,15.9571454505048,99,4,Non-alternating
660,12nh_661,81,15.9614018024329,81,14,Non-alternating
661,12nh_662,109,15.9697419198003,109,24,Non-alternating
662,12nh_663,85,15.9755558375883,85,12,Non-alternating
663,12nh_664,93,15.9916255969980,93,24,Non-alternating
664,12nh_665,73,15.9965077745520,73,14,Non-alternating
665,12nh_666,99,16.0012457823927,99,2,Non-alternating
666,12nh_667,109,16.0127265588147,109,12,Non-alternating
667,12nh_668,99,16.0128016133945,99,6,Non-alternating
668,12nh_669,81,16.0146117823075,81,12,Non-alternating
669,12nh_670,103,16.0285055729776,103,18,Non-alternating
670,12nh_671,99,16.0451481027697,99,14,Non-alternating
671,12nh_672,93,16.0464242898431,93,20,Non-alternating
672,12nh_673,91,16.0497621327400,91,12,Non-alternating
673,12nh_674,89,16.0572033698613,89,12,Non-alternating
674,12nh_675,109,16.0686178006732,109,8,Non-alternating
675,12nh_676,105,16.0764097530672,105,18,Non-alternating
676,12nh_677,105,16.0847689343314,105,18,Non-alternating
677,12nh_678,99,16.0861761059212,99,14,Non-alternating
678,12nh_679,85,16.0920887737624,85,14,Non-alternating
679,12nh_680,85,16.0927468956564,85,18,Non-alternating
680,12nh_681,91,16.0931522461417,91,12,Non-alternating
681,12nh_682,85,16.0989127164988,85,18,Non-alternating
682,12nh_683,95,16.0998051038139,95,18,Non-alternating
683,12nh_684,101,16.1003309614792,101,6,Non-alternating
684,12nh_685,99,16.1278298229771,99,18,Non-alternating
685,12nh_686,101,16.1377075224875,101,10,Non-alternating
686,12nh_687,105,16.1447101282989,105,10,Non-alternating
687,12nh_688,91,16.1533135582632,91,12,Non-alternating
688,12nh_689,111,16.1601903803706,111,16,Non-alternating
689,12nh_690,107,16.1647386118682,107,16,Non-alternating
690,12nh_691,95,16.1705109268701,95,26,Non-alternating
691,12nh_692,93,16.1912588119944,93,10,Non-alternating
692,12nh_693,99,16.2020822363191,99,8,Non-alternating
693,12nh_694,111,16.2041229614933,111,18,Non-alternating
694,12nh_695,91,16.2441252810309,91,20,Non-alternating
695,12nh_696,95,16.2757117528661,95,14,Non-alternating
696,12nh_697,107,16.2840063782383,107,16,Non-alternating
697,12nh_698,111,16.3284295091291,111,18,Non-alternating
698,12nh_699,111,16.3284295091291,111,18,Non-alternating
699,12nh_700,117,16.3438491118482,117,10,Non-alternating
700,12nh_701,103,16.3452832582418,103,20,Non-alternating
701,12nh_702,103,16.3452832582418,103,20,Non-alternating
702,12nh_703,109,16.3719890859781,109,24,Non-alternating
703,12nh_704,105,16.3727947538921,105,18,Non-alternating
704,12nh_705,77,16.3836357685246,77,16,Non-alternating
705,12nh_706,83,16.3875845205246,83,10,Non-alternating
706,12nh_707,103,16.3943301252329,103,4,Non-alternating
707,12nh_708,81,16.3957987418941,81,14,Non-alternating
708,12nh_709,79,16.4008865742060,63,18,Non-alternating
709,12nh_710,111,16.4009282332642,111,14,Non-alternating
710,12nh_711,117,16.4022031037238,117,24,Non-alternating
711,12nh_712,95,16.4075000633417,95,20,Non-alternating
712,12nh_713,89,16.4135277837605,89,14,Non-alternating
713,12nh_714,89,16.4135277837605,89,14,Non-alternating
714,12nh_715,109,16.4465555216529,109,10,Non-alternating
715,12nh_716,109,16.4465555216529,109,10,Non-alternating
716,12nh_717,115,16.4563269137274,115,16,Non-alternating
717,12nh_718,95,16.4569785653038,95,20,Non-alternating
718,12nh_719,97,16.4621144969187,97,12,Non-alternating
719,12nh_720,93,16.4675403461725,93,18,Non-alternating
720,12nh_721,93,16.4675403461725,93,18,Non-alternating
721,12nh_722,103,16.4753045847131,103,18,Non-alternating
722,12nh_723,91,16.4757781272692,91,12,Non-alternating
723,12nh_724,99,16.4882674746861,99,12,Non-alternating
724,12nh_725,99,16.5000229795862,99,14,Non-alternating
725,12nh_726,103,16.5072197897001,103,18,Non-alternating
726,12nh_727,103,16.5072197897001,103,18,Non-alternating
727,12nh_728,113,16.5535053812770,113,10,Non-alternating
728,12nh_729,95,16.5537717591443,95,12,Non-alternating
729,12nh_730,105,16.5640470240365,105,-4,Non-alternating
730,12nh_731,95,16.5676133574707,95,18,Non-alternating
731,12nh_732,97,16.5804063282616,97,20,Non-alternating
732,12nh_733,99,16.5812512794938,99,12,Non-alternating
733,12nh_734,99,16.5812512794938,99,12,Non-alternating
734,12nh_735,119,16.5821098428987,119,16,Non-alternating
735,12nh_736,111,16.5878241578842,111,2,Non-alternating
736,12nh_737,105,16.5973885581437,105,0,Non-alternating
737,12nh_738,113,16.6062681101721,113,20,Non-alternating
738,12nh_739,81,16.6074306564021,81,4,Non-alternating
739,12nh_740,103,16.6158487933557,103,14,Non-alternating
740,12nh_741,107,16.6172551893631,107,16,Non-alternating
741,12nh_742,123,16.6421753008345,123,16,Non-alternating
742,12nh_743,109,16.6468753888271,109,12,Non-alternating
743,12nh_744,109,16.6662470400421,109,12,Non-alternating
744,12nh_745,107,16.6984577362072,107,8,Non-alternating
745,12nh_746,85,16.7035311125064,85,8,Non-alternating
746,12nh_747,117,16.7119452392503,117,10,Non-alternating
747,12nh_748,81,16.7229000964890,81,4,Non-alternating
748,12nh_749,101,16.7307332035829,101,12,Non-alternating
749,12nh_750,97,16.7369115028109,97,14,Non-alternating
750,12nh_751,97,16.7369115028109,97,6,Non-alternating
751,12nh_752,113,16.7524461980290,113,18,Non-alternating
752,12nh_753,93,16.7599736238452,93,18,Non-alternating
753,12nh_754,101,16.7734069084701,101,20,Non-alternating
754,12nh_755,103,16.7760284259849,103,20,Non-alternating
755,12nh_756,109,16.7819749224496,109,8,Non-alternating
756,12nh_757,115,16.7868738051921,115,26,Non-alternating
757,12nh_758,115,16.7909593646225,115,14,Non-alternating
758,12nh_759,107,16.7932540390410,107,12,Non-alternating
759,12nh_760,107,16.7932540390410,107,12,Non-alternating
760,12nh_761,113,16.8077789811508,113,24,Non-alternating
761,12nh_762,129,16.8176456381943,129,24,Non-alternating
762,12nh_763,129,16.8176456381943,129,24,Non-alternating
763,12nh_764,121,16.8243201788631,121,24,Non-alternating
764,12nh_765,99,16.8301486701539,99,12,Non-alternating
765,12nh_766,119,16.8362851994155,119,16,Non-alternating
766,12nh_767,111,16.8480796923405,111,16,Non-alternating
767,12nh_768,109,16.8503581092310,109,6,Non-alternating
768,12nh_769,111,16.8602406736566,111,26,Non-alternating
769,12nh_770,135,16.8690890262885,135,16,Non-alternating
770,12nh_771,117,16.8852880124817,117,8,Non-alternating
771,12nh_772,103,16.9363219365383,103,26,Non-alternating
772,12nh_773,117,16.9485877757755,117,8,Non-alternating
773,12nh_774,119,16.9790004553992,119,14,Non-alternating
774,12nh_775,115,16.9990569484025,115,16,Non-alternating
775,12nh_776,121,17.0103317878174,121,24,Non-alternating
776,12nh_777,117,17.0140373597669,117,8,Non-alternating
777,12nh_778,117,17.0140373597669,117,8,Non-alternating
778,12nh_779,115,17.0387074826683,115,8,Non-alternating
779,12nh_780,115,17.0387074826683,115,8,Non-alternating
780,12nh_781,89,17.0492359147952,89,14,Non-alternating
781,12nh_782,119,17.0516120121612,119,26,Non-alternating
782,12nh_783,119,17.0516120121612,119,26,Non-alternating
783,12nh_784,105,17.0561185470130,105,12,Non-alternating
784,12nh_785,119,17.0711266785819,119,16,Non-alternating
785,12nh_786,95,17.0719460955279,95,20,Non-alternating
786,12nh_787,117,17.0934692440382,117,24,Non-alternating
787,12nh_788,119,17.0943726219779,119,16,Non-alternating
788,12nh_789,109,17.1136621041942,109,8,Non-alternating
789,12nh_790,117,17.1357753694466,117,10,Non-alternating
790,12nh_791,107,17.1390591097012,107,12,Non-alternating
791,12nh_792,115,17.1700826067911,115,2,Non-alternating
792,12nh_793,121,17.1702695522365,121,10,Non-alternating
793,12nh_794,125,17.1939389619115,125,10,Non-alternating
794,12nh_795,121,17.2033662921622,121,8,Non-alternating
795,12nh_796,105,17.2115522723494,105,14,Non-alternating
796,12nh_797,117,17.2276215061475,117,8,Non-alternating
797,12nh_798,111,17.2447446643118,111,20,Non-alternating
798,12nh_799,119,17.2835050783704,119,18,Non-alternating
799,12nh_800,125,17.3033792374089,125,22,Non-alternating
800,12nh_801,119,17.3090705364756,119,2,Non-alternating
801,12nh_802,119,17.3090705364756,119,18,Non-alternating
802,12nh_803,115,17.3429613581053,115,12,Non-alternating
803,12nh_804,125,17.3570021552112,125,10,Non-alternating
804,12nh_805,107,17.3812924860199,107,14,Non-alternating
805,12nh_806,113,17.3814721161915,113,20,Non-alternating
806,12nh_807,113,17.3858915082459,113,8,Non-alternating
807,12nh_808,125,17.4034241953918,125,24,Non-alternating
808,12nh_809,127,17.4173562374783,127,14,Non-alternating
809,12nh_810,129,17.4569475269957,129,8,Non-alternating
810,12nh_811,125,17.4654775567404,125,12,Non-alternating
811,12nh_812,119,17.4666882324405,119,14,Non-alternating
812,12nh_813,125,17.4721495008658,125,8,Non-alternating
813,12nh_814,123,17.4741114304603,123,12,Non-alternating
814,12nh_815,123,17.4741114304603,123,12,Non-alternating
815,12nh_816,127,17.4771926893181,127,16,Non-alternating
816,12nh_817,131,17.4954579436962,131,16,Non-alternating
817,12nh_818,111,17.5019329374620,111,18,Non-alternating
818,12nh_819,105,17.5192194472351,105,14,Non-alternating
819,12nh_820,115,17.5281553963216,115,14,Non-alternating
820,12nh_821,107,17.5347320309530,107,12,Non-alternating
821,12nh_822,129,17.5700037287204,129,20,Non-alternating
822,12nh_823,115,17.6063168047777,115,14,Non-alternating
823,12nh_824,125,17.6191084495426,125,10,Non-alternating
824,12nh_825,137,17.6948237038325,137,24,Non-alternating
825,12nh_826,137,17.6948237038325,137,24,Non-alternating
826,12nh_827,135,17.7106847054611,135,16,Non-alternating
827,12nh_828,129,17.7488590418620,129,24,Non-alternating
828,12nh_829,121,17.7583775276100,121,12,Non-alternating
829,12nh_830,121,17.7651385765540,121,18,Non-alternating
830,12nh_831,133,17.7946845040642,133,24,Non-alternating
831,12nh_832,131,17.7997781926252,131,16,Non-alternating
832,12nh_833,127,17.8079658491497,127,18,Non-alternating
833,12nh_834,127,17.8079658491497,127,18,Non-alternating
834,12nh_835,119,17.8340882059369,119,18,Non-alternating
835,12nh_836,133,17.8673425974368,133,12,Non-alternating
836,12nh_837,123,17.8760008739129,123,8,Non-alternating
837,12nh_838,141,17.8954253910862,141,8,Non-alternating
838,12nh_839,141,17.8954253910861,141,8,Non-alternating
839,12nh_840,141,17.9257766773752,141,10,Non-alternating
840,12nh_841,125,17.9290605173254,125,12,Non-alternating
841,12nh_842,123,17.9478294874730,123,12,Non-alternating
842,12nh_843,135,17.9748104473962,135,18,Non-alternating
843,12nh_844,135,17.9748104473962,135,18,Non-alternating
844,12nh_845,127,17.9874972906890,127,20,Non-alternating
845,12nh_846,131,18.0350035775219,131,14,Non-alternating
846,12nh_847,139,18.0600686771144,139,16,Non-alternating
847,12nh_848,115,18.0876148711024,115,12,Non-alternating
848,12nh_849,113,18.1030598289597,113,6,Non-alternating
849,12nh_850,119,18.1403052182565,119,20,Non-alternating
850,12nh_851,143,18.1478670529688,143,16,Non-alternating
851,12nh_852,145,18.1503632777930,145,24,Non-alternating
852,12nh_853,145,18.1503632777930,145,24,Non-alternating
853,12nh_854,133,18.1685203665386,133,10,Non-alternating
854,12nh_855,127,18.1798085553114,127,18,Non-alternating
855,12nh_856,133,18.2246472949675,133,12,Non-alternating
856,12nh_857,123,18.2319131935943,123,14,Non-alternating
857,12nh_858,131,18.3276133636353,131,12,Non-alternating
858,12nh_859,139,18.3765013394896,139,14,Non-alternating
859,12nh_860,135,18.4119740343648,135,18,Non-alternating
860,12nh_861,145,18.4525217301560,145,24,Non-alternating
861,12nh_862,143,18.4596977297676,143,14,Non-alternating
862,12nh_863,143,18.4926762218678,143,16,Non-alternating
863,12nh_864,135,18.5144260673201,135,2,Non-alternating
864,12nh_865,141,18.5154109337505,141,10,Non-alternating
865,12nh_866,137,18.5303290177477,137,20,Non-alternating
866,12nh_867,121,18.5441335382758,121,14,Non-alternating
867,12nh_868,147,18.5813923862582,147,16,Non-alternating
868,12nh_869,135,18.5908859079213,135,18,Non-alternating
869,12nh_870,139,18.6404111793258,139,6,Non-alternating
870,12nh_871,149,18.6576098509930,149,8,Non-alternating
871,12nh_872,149,18.6657550419221,149,10,Non-alternating
872,12nh_873,139,18.6916524586603,139,12,Non-alternating
873,12nh_874,143,18.7520818977168,143,18,Non-alternating
874,12nh_875,131,18.8462517751626,131,12,Non-alternating
875,12nh_876,147,18.8529547815324,147,14,Non-alternating
876,12nh_877,153,18.8570024669874,153,24,Non-alternating
877,12nh_878,153,18.8872330673032,153,24,Non-alternating
878,12nh_879,149,18.9180553743146,149,8,Non-alternating
879,12nh_880,159,18.9403733810581,159,16,Non-alternating
880,12nh_881,161,19.0224357886788,161,24,Non-alternating
881,12nh_882,157,19.0385088646386,157,8,Non-alternating
882,12nh_883,165,19.1490984076896,165,8,Non-alternating
883,12nh_884,165,19.1789414592105,165,12,Non-alternating
884,12nh_885,151,19.2579676457171,151,18,Non-alternating
885,12nh_886,155,19.4688241905324,155,14,Non-alternating
886,12nh_887,169,19.7458575734473,169,8,Non-alternating
887,12nh_888,181,20.2245216792393,181,8,Non-alternating
